ticker,reason,evidence
STLV,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2023-10-30, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'STLV' (outcome=not_found, 20.005s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2023-10-30"
STRV,"IBKR contract database returned no matching contract (sweep 2026-07-25); traded to the catalog cutoff 2026-05-01, so delisted between then and the sweep","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'STRV' (outcome=not_found, 20.005s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2026-05-01"
STXI,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2026-03-26, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'STXI' (outcome=not_found, 20.006s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2026-03-26"
STXM,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2026-03-26, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'STXM' (outcome=not_found, 20.003s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2026-03-26"
SUBS,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2023-05-24, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'SUBS' (outcome=not_found, 20.005s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2023-05-24"
SWIN,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2025-10-09, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'SWIN' (outcome=not_found, 20.004s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2025-10-09"
SXUS,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2024-10-09, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'SXUS' (outcome=not_found, 20.003s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2024-10-09"
SYNB,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2025-11-13, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'SYNB' (outcome=not_found, 20.005s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2025-11-13"
SYUS,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2024-09-27, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'SYUS' (outcome=not_found, 20.004s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2024-09-27"
SZNE,"IBKR contract database returned no matching contract (sweep 2026-07-25); traded to the catalog cutoff 2026-05-01, so delisted between then and the sweep","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'SZNE' (outcome=not_found, 20.003s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2026-05-01"
TDSA,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2023-11-14, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'TDSA' (outcome=not_found, 20.003s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2023-11-14"
TDSD,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2024-01-05, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'TDSD' (outcome=not_found, 20.004s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2024-01-05"
TDSE,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2024-01-05, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'TDSE' (outcome=not_found, 20.004s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2024-01-05"
TEMP,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2025-10-03, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'TEMP' (outcome=not_found, 20.001s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2025-10-03"
TGIF,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2024-02-20, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'TGIF' (outcome=not_found, 20.002s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2024-02-20"
TGR,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2023-05-08, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'TGR' (outcome=not_found, 20.001s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2023-05-08"
THCX,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2024-02-21, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'THCX' (outcome=not_found, 20.003s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2024-02-21"
TMET,"IBKR contract database returned no matching contract (sweep 2026-07-25); traded to the catalog cutoff 2026-05-01, so delisted between then and the sweep","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'TMET' (outcome=not_found, 20.002s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2026-05-01"
TOKE,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2026-04-17, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'TOKE' (outcome=not_found, 20.008s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2026-04-17"
TPHE,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2025-10-03, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'TPHE' (outcome=not_found, 20.003s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2025-10-03"
TPLE,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2025-10-03, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'TPLE' (outcome=not_found, 20.002s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2025-10-03"
TPMN,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2025-07-22, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'TPMN' (outcome=not_found, 20.001s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2025-07-22"
TRPL,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2024-01-31, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'TRPL' (outcome=not_found, 20.002s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2024-01-31"
TSJA,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2024-01-02, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'TSJA' (outcome=not_found, 20.003s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2024-01-02"
TSLH,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2024-09-30, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'TSLH' (outcome=not_found, 20.003s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2024-09-30"
TSOC,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2023-10-02, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'TSOC' (outcome=not_found, 20.004s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2023-10-02"
TTAC,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2024-12-12, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'TTAC' (outcome=not_found, 20.004s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2024-12-12"
TTAI,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2024-12-12, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'TTAI' (outcome=not_found, 20.003s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2024-12-12"
TWIO,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2025-01-17, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'TWIO' (outcome=not_found, 20.004s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2025-01-17"
TXSS,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2025-12-08, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'TXSS' (outcome=not_found, 20.002s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2025-12-08"
ULTR,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2024-04-22, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'ULTR' (outcome=not_found, 20.001s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2024-04-22"
URAX,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2025-04-16, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'URAX' (outcome=not_found, 20.003s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2025-04-16"
USCF,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2025-02-13, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'USCF' (outcome=not_found, 20.004s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2025-02-13"
USEQ,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2023-03-30, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'USEQ' (outcome=not_found, 20.003s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2023-03-30"
USI,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2023-02-17, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'USI' (outcome=not_found, 20.003s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2023-02-17"
USLB,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2023-03-30, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'USLB' (outcome=not_found, 20.001s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2023-03-30"
USVT,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2024-05-14, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'USVT' (outcome=not_found, 20.004s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2024-05-14"
UTRN,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2025-03-25, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'UTRN' (outcome=not_found, 20.003s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2025-03-25"
UVDV,"IBKR contract database returned no matching contract (sweep 2026-07-25); last daily bar 2023-06-20, before the catalog cutoff 2026-05-01 — consistent with delisting","_bmad-output/implementation-artifacts/venue-backfill-evidence/results.csv row 'UVDV' (outcome=not_found, 20.004s, 2 attempt(s)); catalog_instruments.date_range_end_daily=2023-06-20"
